# Example points file generated from turning my magnetometer around in a stand with a 
# slip-ring for one axis, then randomly moving it about for a while.
# /Marcus
0.059091;0.154545;-0.505102
0.059091;0.157273;-0.503061
0.059091;0.157273;-0.503061
0.059091;0.157273;-0.503061
0.059091;0.157273;-0.503061
0.059091;0.157273;-0.503061
0.059091;0.157273;-0.503061
0.059091;0.157273;-0.503061
0.055455;0.157273;-0.506122
0.055455;0.157273;-0.506122
0.055455;0.157273;-0.506122
0.055455;0.157273;-0.506122
0.055455;0.157273;-0.506122
0.055455;0.157273;-0.506122
0.060909;0.154545;-0.506122
0.060909;0.154545;-0.506122
0.060909;0.154545;-0.506122
0.060909;0.154545;-0.506122
0.060909;0.154545;-0.506122
0.060909;0.154545;-0.506122
0.060909;0.154545;-0.506122
0.051818;0.153636;-0.506122
0.051818;0.153636;-0.506122
0.051818;0.153636;-0.506122
0.051818;0.153636;-0.506122
0.051818;0.153636;-0.506122
0.051818;0.153636;-0.506122
0.051818;0.153636;-0.506122
0.065455;0.155455;-0.502041
0.065455;0.155455;-0.502041
0.065455;0.155455;-0.502041
0.065455;0.155455;-0.502041
0.065455;0.155455;-0.502041
0.065455;0.155455;-0.502041
0.053636;0.157273;-0.504082
0.053636;0.157273;-0.504082
0.053636;0.157273;-0.504082
0.053636;0.157273;-0.504082
0.053636;0.157273;-0.504082
0.053636;0.157273;-0.504082
0.053636;0.157273;-0.504082
0.056364;0.157273;-0.505102
0.056364;0.157273;-0.505102
0.056364;0.157273;-0.505102
0.056364;0.157273;-0.505102
0.056364;0.157273;-0.505102
0.056364;0.157273;-0.505102
0.061818;0.154545;-0.503061
0.061818;0.154545;-0.503061
0.061818;0.154545;-0.503061
0.061818;0.154545;-0.503061
0.061818;0.154545;-0.503061
0.061818;0.154545;-0.503061
0.061818;0.154545;-0.503061
0.056364;0.154545;-0.506122
0.056364;0.154545;-0.506122
0.056364;0.154545;-0.506122
0.056364;0.154545;-0.506122
0.056364;0.154545;-0.506122
0.056364;0.154545;-0.506122
0.062727;0.156364;-0.505102
0.062727;0.156364;-0.505102
0.062727;0.156364;-0.505102
0.062727;0.156364;-0.505102
0.062727;0.156364;-0.505102
0.062727;0.156364;-0.505102
0.062727;0.156364;-0.505102
0.052727;0.155455;-0.501020
0.052727;0.155455;-0.501020
0.052727;0.155455;-0.501020
0.052727;0.155455;-0.501020
0.052727;0.155455;-0.501020
0.052727;0.155455;-0.501020
0.052727;0.155455;-0.501020
0.067273;0.154545;-0.505102
0.067273;0.154545;-0.505102
0.067273;0.154545;-0.505102
0.067273;0.154545;-0.505102
0.067273;0.154545;-0.505102
0.067273;0.154545;-0.505102
0.057273;0.150000;-0.507143
0.057273;0.150000;-0.507143
0.057273;0.150000;-0.507143
0.057273;0.150000;-0.507143
0.057273;0.150000;-0.507143
0.057273;0.150000;-0.507143
0.057273;0.150000;-0.507143
0.050000;0.143636;-0.510204
0.050000;0.143636;-0.510204
0.050000;0.143636;-0.510204
0.050000;0.143636;-0.510204
0.050000;0.143636;-0.510204
0.050000;0.143636;-0.510204
0.046364;0.142727;-0.507143
0.046364;0.142727;-0.507143
0.046364;0.142727;-0.507143
0.046364;0.142727;-0.507143
0.046364;0.142727;-0.507143
0.046364;0.142727;-0.507143
0.046364;0.142727;-0.507143
0.039091;0.140000;-0.506122
0.039091;0.140000;-0.506122
0.039091;0.140000;-0.506122
0.039091;0.140000;-0.506122
0.039091;0.140000;-0.506122
0.039091;0.140000;-0.506122
0.029091;0.128182;-0.504082
0.029091;0.128182;-0.504082
0.029091;0.128182;-0.504082
0.029091;0.128182;-0.504082
0.029091;0.128182;-0.504082
0.029091;0.128182;-0.504082
0.029091;0.128182;-0.504082
0.013636;0.122727;-0.504082
0.013636;0.122727;-0.504082
0.013636;0.122727;-0.504082
0.013636;0.122727;-0.504082
0.013636;0.122727;-0.504082
